tau_i,T_i,sim_i,subj_id,loc_id,exec_t,SS_start_diff,SS_end_diff,manSS_tau_i,manSS_T_i
371,89,0.213904093971626,id34e056c8,left_wrist,1.37878513336182,2,2,373,89
376,88,0.339625867249979,id34e056c8,left_hip,1.39668393135071,-3,-2,373,89
370,91,0.850616067061343,id34e056c8,left_ankle,1.40119385719299,3,1,373,89
370,90,0.728662607216034,id34e056c8,right_ankle,1.41586112976074,3,2,373,89
8513,96,0.250057472008715,id34e056c8,left_wrist,1.37878513336182,0,-4,8513,92
8517,87,0.234723277907473,id34e056c8,left_hip,1.39668393135071,-4,1,8513,92
8513,92,0.778278273771842,id34e056c8,left_ankle,1.40119385719299,0,0,8513,92
8513,93,0.541755733748553,id34e056c8,right_ankle,1.41586112976074,0,-1,8513,92
19344,93,0.225863043086529,id34e056c8,left_wrist,1.37878513336182,-7,1,19337,101
19348,88,0.271446319608251,id34e056c8,left_hip,1.39668393135071,-11,2,19337,101
19340,97,0.792428433762075,id34e056c8,left_ankle,1.40119385719299,-3,1,19337,101
19342,98,0.606603370283604,id34e056c8,right_ankle,1.41586112976074,-5,-2,19337,101
7596,93,0.219856956258358,id34e056c8,left_wrist,1.37878513336182,3,3,7599,93
7600,93,0.308234833204615,id34e056c8,left_hip,1.39668393135071,-1,-1,7599,93
7597,93,0.845191731616485,id34e056c8,left_ankle,1.40119385719299,2,2,7599,93
7598,93,0.731792225454117,id34e056c8,right_ankle,1.41586112976074,1,1,7599,93
10799,96,0.195500013318141,id34e056c8,left_wrist,1.37878513336182,3,-1,10802,92
10804,92,0.345775289543592,id34e056c8,left_hip,1.39668393135071,-2,-2,10802,92
10801,91,0.72226161430376,id34e056c8,left_ankle,1.40119385719299,1,2,10802,92
10800,92,0.683454280409562,id34e056c8,right_ankle,1.41586112976074,2,2,10802,92
13352,90,0.293014057173648,id34e056c8,left_wrist,1.37878513336182,1,3,13353,92
13357,90,0.359328066308765,id34e056c8,left_hip,1.39668393135071,-4,-2,13353,92
13352,92,0.800781247098918,id34e056c8,left_ankle,1.40119385719299,1,1,13353,92
13352,92,0.744031946339676,id34e056c8,right_ankle,1.41586112976074,1,1,13353,92
10984,94,0.266626681460274,id34e056c8,left_wrist,1.37878513336182,-1,-5,10983,90
10987,93,0.365237181219803,id34e056c8,left_hip,1.39668393135071,-4,-7,10983,90
10982,90,0.765548907427419,id34e056c8,left_ankle,1.40119385719299,1,1,10983,90
10982,91,0.663575475698256,id34e056c8,right_ankle,1.41586112976074,1,0,10983,90
4189,95,0.291348541353537,id34e056c8,left_wrist,1.37878513336182,5,3,4194,93
4193,92,0.363314114931731,id34e056c8,left_hip,1.39668393135071,1,2,4194,93
4191,93,0.819723770859005,id34e056c8,left_ankle,1.40119385719299,3,3,4194,93
4192,93,0.628409936805087,id34e056c8,right_ankle,1.41586112976074,2,2,4194,93
18397,95,0.312020918047951,id34e056c8,left_wrist,1.37878513336182,-2,-2,18395,95
18401,95,0.362871345143174,id34e056c8,left_hip,1.39668393135071,-6,-6,18395,95
18394,95,0.731241829233881,id34e056c8,left_ankle,1.40119385719299,1,1,18395,95
18396,95,0.626040839142572,id34e056c8,right_ankle,1.41586112976074,-1,-1,18395,95
14892,94,0.203840323083603,id34e056c8,left_wrist,1.37878513336182,3,2,14895,93
14900,90,0.303031940940922,id34e056c8,left_hip,1.39668393135071,-5,-2,14895,93
14894,92,0.839508918951642,id34e056c8,left_ankle,1.40119385719299,1,2,14895,93
14894,91,0.626006262149272,id34e056c8,right_ankle,1.41586112976074,1,3,14895,93
17736,93,0.289908153107286,id34e056c8,left_wrist,1.37878513336182,0,2,17736,95
17742,95,0.395798272670189,id34e056c8,left_hip,1.39668393135071,-6,-6,17736,95
17734,95,0.786278329073471,id34e056c8,left_ankle,1.40119385719299,2,2,17736,95
17736,95,0.633905553344441,id34e056c8,right_ankle,1.41586112976074,0,0,17736,95
2441,92,0.202503747014792,id34e056c8,left_wrist,1.37878513336182,1,3,2442,94
2442,93,0.332972721272322,id34e056c8,left_hip,1.39668393135071,0,1,2442,94
2441,92,0.668487168682892,id34e056c8,left_ankle,1.40119385719299,1,3,2442,94
2441,94,0.632940370285225,id34e056c8,right_ankle,1.41586112976074,1,1,2442,94
16173,92,0.259085924542089,id34e056c8,left_wrist,1.37878513336182,0,0,16173,92
16177,93,0.309067522679173,id34e056c8,left_hip,1.39668393135071,-4,-5,16173,92
16172,93,0.825037837311996,id34e056c8,left_ankle,1.40119385719299,1,0,16173,92
16173,93,0.727291094750901,id34e056c8,right_ankle,1.41586112976074,0,-1,16173,92
9162,97,0.177631570352553,id34e056c8,left_wrist,1.37878513336182,3,1,9165,95
9164,97,0.302898534209656,id34e056c8,left_hip,1.39668393135071,1,-1,9165,95
9164,93,0.748508374320202,id34e056c8,left_ankle,1.40119385719299,1,3,9165,95
9164,94,0.687995609891484,id34e056c8,right_ankle,1.41586112976074,1,2,9165,95
14330,107,0.341541594774739,idc735fc09,left_wrist,0.875278949737549,0,-3,14330,104
14331,105,0.337508487217045,idc735fc09,left_hip,0.862326860427856,-1,-2,14330,104
14330,105,0.678750972319651,idc735fc09,left_ankle,0.853281021118164,0,-1,14330,104
14330,103,0.713858373549807,idc735fc09,right_ankle,0.876928091049194,0,1,14330,104
11333,109,0.157171679592069,idc735fc09,left_wrist,0.875278949737549,1,-3,11334,105
11333,105,0.336721077948668,idc735fc09,left_hip,0.862326860427856,1,1,11334,105
11332,105,0.709414772089148,idc735fc09,left_ankle,0.853281021118164,2,2,11334,105
11331,105,0.877634089094093,idc735fc09,right_ankle,0.876928091049194,3,3,11334,105
13810,105,0.316724803734796,idc735fc09,left_wrist,0.875278949737549,-2,-2,13808,105
13810,105,0.367816652094361,idc735fc09,left_hip,0.862326860427856,-2,-2,13808,105
13809,105,0.63136718554249,idc735fc09,left_ankle,0.853281021118164,-1,-1,13808,105
13808,105,0.778503504398735,idc735fc09,right_ankle,0.876928091049194,0,0,13808,105
9678,105,0.286071479539842,idc735fc09,left_wrist,0.875278949737549,2,1,9680,104
9680,103,0.3738463242956,idc735fc09,left_hip,0.862326860427856,0,1,9680,104
9679,103,0.708365485330908,idc735fc09,left_ankle,0.853281021118164,1,2,9680,104
9678,102,0.886006158875356,idc735fc09,right_ankle,0.876928091049194,2,4,9680,104
9269,103,0.314930513626154,idc735fc09,left_wrist,0.875278949737549,-2,-2,9267,103
9268,104,0.38055242234334,idc735fc09,left_hip,0.862326860427856,-1,-2,9267,103
9266,104,0.666685151847358,idc735fc09,left_ankle,0.853281021118164,1,0,9267,103
9266,104,0.741939673914001,idc735fc09,right_ankle,0.876928091049194,1,0,9267,103
13709,102,0.287710310355167,idc735fc09,left_wrist,0.875278949737549,-2,-2,13707,102
13708,103,0.373359673304863,idc735fc09,left_hip,0.862326860427856,-1,-2,13707,102
13705,105,0.687108078301661,idc735fc09,left_ankle,0.853281021118164,2,-1,13707,102
13706,103,0.873438675097398,idc735fc09,right_ankle,0.876928091049194,1,0,13707,102
576,106,0.281665199800974,idc735fc09,left_wrist,0.875278949737549,0,0,576,106
575,107,0.298032520640447,idc735fc09,left_hip,0.862326860427856,1,0,576,106
574,108,0.721975858767223,idc735fc09,left_ankle,0.853281021118164,2,0,576,106
575,105,0.709625439328599,idc735fc09,right_ankle,0.876928091049194,1,2,576,106
8335,104,0.234986110305661,idc735fc09,left_wrist,0.875278949737549,-1,-1,8334,104
8335,104,0.354078499595763,idc735fc09,left_hip,0.862326860427856,-1,-1,8334,104
8333,105,0.679207643999312,idc735fc09,left_ankle,0.853281021118164,1,0,8334,104
8330,109,0.859085679825633,idc735fc09,right_ankle,0.876928091049194,4,-1,8334,104
12783,105,0.299332129751554,idc735fc09,left_wrist,0.875278949737549,-2,0,12781,107
12783,106,0.35178564483252,idc735fc09,left_hip,0.862326860427856,-2,-1,12781,107
12782,105,0.630603787036781,idc735fc09,left_ankle,0.853281021118164,-1,1,12781,107
12783,105,0.746174137935555,idc735fc09,right_ankle,0.876928091049194,-2,0,12781,107
12157,104,0.181154959096339,idc735fc09,left_wrist,0.875278949737549,2,2,12159,104
12159,104,0.32321558433813,idc735fc09,left_hip,0.862326860427856,0,0,12159,104
12158,105,0.657271545774326,idc735fc09,left_ankle,0.853281021118164,1,0,12159,104
12158,104,0.911497568407704,idc735fc09,right_ankle,0.876928091049194,1,1,12159,104
8335,104,0.234986110305661,idc735fc09,left_wrist,0.875278949737549,-1,-1,8334,104
8335,104,0.354078499595763,idc735fc09,left_hip,0.862326860427856,-1,-1,8334,104
8333,105,0.679207643999312,idc735fc09,left_ankle,0.853281021118164,1,0,8334,104
8330,109,0.859085679825633,idc735fc09,right_ankle,0.876928091049194,4,-1,8334,104
14957,106,0.410521266066358,idc735fc09,left_wrist,0.875278949737549,-1,-2,14956,105
14957,104,0.371261282863838,idc735fc09,left_hip,0.862326860427856,-1,0,14956,105
14955,105,0.623506092634411,idc735fc09,left_ankle,0.853281021118164,1,1,14956,105
14955,105,0.765435096138643,idc735fc09,right_ankle,0.876928091049194,1,1,14956,105
7598,105,0.257922927723512,idc735fc09,left_wrist,0.875278949737549,2,2,7600,105
7600,105,0.325779593841561,idc735fc09,left_hip,0.862326860427856,0,0,7600,105
7598,107,0.755676316901941,idc735fc09,left_ankle,0.853281021118164,2,0,7600,105
7599,103,0.789009673990312,idc735fc09,right_ankle,0.876928091049194,1,3,7600,105
4273,106,0.203828646982844,idc735fc09,left_wrist,0.875278949737549,3,2,4276,105
4276,105,0.297851554324863,idc735fc09,left_hip,0.862326860427856,0,0,4276,105
4274,106,0.738636375353815,idc735fc09,left_ankle,0.853281021118164,2,1,4276,105
4273,106,0.81797992923658,idc735fc09,right_ankle,0.876928091049194,3,2,4276,105
1311,108,0.27656114217099,idc735fc09,left_wrist,0.875278949737549,2,1,1313,107
1312,108,0.290025717534355,idc735fc09,left_hip,0.862326860427856,1,0,1313,107
1312,107,0.6771477472296,idc735fc09,left_ankle,0.853281021118164,1,1,1313,107
1311,107,0.784270187194937,idc735fc09,right_ankle,0.876928091049194,2,2,1313,107
1735,108,0.255563464189204,idc735fc09,left_wrist,0.875278949737549,4,4,1739,108
1738,108,0.28630315499771,idc735fc09,left_hip,0.862326860427856,1,1,1739,108
1735,108,0.716339593861792,idc735fc09,left_ankle,0.853281021118164,4,4,1739,108
1737,107,0.85276889311451,idc735fc09,right_ankle,0.876928091049194,2,3,1739,108
5532,106,0.181316691044369,idc735fc09,left_wrist,0.875278949737549,2,2,5534,106
5534,106,0.283047022163199,idc735fc09,left_hip,0.862326860427856,0,0,5534,106
5531,107,0.712901379352768,idc735fc09,left_ankle,0.853281021118164,3,2,5534,106
5532,105,0.767363233505257,idc735fc09,right_ankle,0.876928091049194,2,3,5534,106
9061,105,0.297319358969021,idc735fc09,left_wrist,0.875278949737549,2,-1,9063,102
9062,105,0.358233162154687,idc735fc09,left_hip,0.862326860427856,1,-2,9063,102
9060,105,0.636709124884352,idc735fc09,left_ankle,0.853281021118164,3,0,9063,102
9061,103,0.766921864753937,idc735fc09,right_ankle,0.876928091049194,2,1,9063,102
11540,100,0.190305528406278,idc735fc09,left_wrist,0.875278949737549,1,-2,11541,97
11540,104,0.34714053031359,idc735fc09,left_hip,0.862326860427856,1,-6,11541,97
11539,101,0.725217889925872,idc735fc09,left_ankle,0.853281021118164,2,-2,11541,97
11538,101,0.694799632651726,idc735fc09,right_ankle,0.876928091049194,3,-1,11541,97
7079,104,0.268563716621085,idc735fc09,left_wrist,0.875278949737549,2,3,7081,105
7081,105,0.320647866228283,idc735fc09,left_hip,0.862326860427856,0,0,7081,105
7080,105,0.767779348275298,idc735fc09,left_ankle,0.853281021118164,1,1,7081,105
7078,106,0.832661335345229,idc735fc09,right_ankle,0.876928091049194,3,2,7081,105
18595,105,0.330168416376871,id86237981,left_wrist,1.1580011844635,-3,-2,18592,106
18596,105,0.355263252927055,id86237981,left_hip,1.11717796325684,-4,-3,18592,106
18592,106,0.792762251134504,id86237981,left_ankle,1.09108901023865,0,0,18592,106
18593,104,0.791862122755899,id86237981,right_ankle,1.09040784835815,-1,1,18592,106
6002,104,0.283809469533969,id86237981,left_wrist,1.1580011844635,-1,0,6001,105
6001,105,0.350549218164886,id86237981,left_hip,1.11717796325684,0,0,6001,105
5999,106,0.767970006667979,id86237981,left_ankle,1.09108901023865,2,1,6001,105
5999,105,0.786853508365188,id86237981,right_ankle,1.09040784835815,2,2,6001,105
9334,106,0.290732245705141,id86237981,left_wrist,1.1580011844635,0,0,9334,106
9335,107,0.350080896304744,id86237981,left_hip,1.11717796325684,-1,-2,9334,106
9334,106,0.77747033655401,id86237981,left_ankle,1.09108901023865,0,0,9334,106
9332,107,0.836927894088146,id86237981,right_ankle,1.09040784835815,2,1,9334,106
6840,105,0.324245282778336,id86237981,left_wrist,1.1580011844635,0,-1,6840,104
6842,105,0.349290867280136,id86237981,left_hip,1.11717796325684,-2,-3,6840,104
6840,104,0.71803874552553,id86237981,left_ankle,1.09108901023865,0,0,6840,104
6837,108,0.803833373278011,id86237981,right_ankle,1.09040784835815,3,-1,6840,104
13270,105,0.287323512293683,id86237981,left_wrist,1.1580011844635,0,-1,13270,104
13274,104,0.352908062367833,id86237981,left_hip,1.11717796325684,-4,-4,13270,104
13270,102,0.774642204277612,id86237981,left_ankle,1.09108901023865,0,2,13270,104
13270,103,0.825149245079802,id86237981,right_ankle,1.09040784835815,0,1,13270,104
5275,105,0.293330667275767,id86237981,left_wrist,1.1580011844635,-3,-2,5272,106
5274,104,0.355467550865874,id86237981,left_hip,1.11717796325684,-2,0,5272,106
5272,104,0.693141305986469,id86237981,left_ankle,1.09108901023865,0,2,5272,106
5270,106,0.823496442752742,id86237981,right_ankle,1.09040784835815,2,2,5272,106
9750,105,0.296274336747432,id86237981,left_wrist,1.1580011844635,0,-2,9750,103
9754,103,0.356417685958095,id86237981,left_hip,1.11717796325684,-4,-4,9750,103
9750,103,0.719718431769536,id86237981,left_ankle,1.09108901023865,0,0,9750,103
9749,103,0.794055630349309,id86237981,right_ankle,1.09040784835815,1,1,9750,103
15565,105,0.321927262369778,id86237981,left_wrist,1.1580011844635,-5,-5,15560,105
15564,105,0.373562870031218,id86237981,left_hip,1.11717796325684,-4,-4,15560,105
15561,105,0.733089649973391,id86237981,left_ankle,1.09108901023865,-1,-1,15560,105
15560,103,0.764043819243137,id86237981,right_ankle,1.09040784835815,0,2,15560,105
1728,105,0.27955438405331,id86237981,left_wrist,1.1580011844635,-2,-1,1726,106
1725,105,0.331970388023004,id86237981,left_hip,1.11717796325684,1,2,1726,106
1723,108,0.780925258791906,id86237981,left_ankle,1.09108901023865,3,1,1726,106
1724,108,0.797565324693086,id86237981,right_ankle,1.09040784835815,2,0,1726,106
17760,102,0.328003794392528,id86237981,left_wrist,1.1580011844635,-5,-2,17755,105
17759,105,0.374662117536615,id86237981,left_hip,1.11717796325684,-4,-4,17755,105
17755,105,0.778251621587358,id86237981,left_ankle,1.09108901023865,0,0,17755,105
17756,104,0.786407422324217,id86237981,right_ankle,1.09040784835815,-1,0,17755,105
6944,107,0.278204850781437,id86237981,left_wrist,1.1580011844635,-1,-2,6943,106
6946,105,0.368920892266378,id86237981,left_hip,1.11717796325684,-3,-2,6943,106
6943,106,0.774995926995576,id86237981,left_ankle,1.09108901023865,0,0,6943,106
6944,104,0.706291452261464,id86237981,right_ankle,1.09040784835815,-1,1,6943,106
17126,105,0.319002578774013,id86237981,left_wrist,1.1580011844635,-2,-1,17124,106
17127,105,0.370646266030697,id86237981,left_hip,1.11717796325684,-3,-2,17124,106
17124,106,0.738957168229155,id86237981,left_ankle,1.09108901023865,0,0,17124,106
17123,106,0.736393506940746,id86237981,right_ankle,1.09040784835815,1,1,17124,106
7050,105,0.328556381510506,id86237981,left_wrist,1.1580011844635,-2,-2,7048,105
7050,106,0.359122127356279,id86237981,left_hip,1.11717796325684,-2,-3,7048,105
7048,105,0.73672575833117,id86237981,left_ankle,1.09108901023865,0,0,7048,105
7047,106,0.808074288255928,id86237981,right_ankle,1.09040784835815,1,0,7048,105
6840,105,0.324245282778336,id86237981,left_wrist,1.1580011844635,0,-1,6840,104
6842,105,0.349290867280136,id86237981,left_hip,1.11717796325684,-2,-3,6840,104
6840,104,0.71803874552553,id86237981,left_ankle,1.09108901023865,0,0,6840,104
6837,108,0.803833373278011,id86237981,right_ankle,1.09040784835815,3,-1,6840,104
9750,105,0.296274336747432,id86237981,left_wrist,1.1580011844635,0,-2,9750,103
9754,103,0.356417685958095,id86237981,left_hip,1.11717796325684,-4,-4,9750,103
9750,103,0.719718431769536,id86237981,left_ankle,1.09108901023865,0,0,9750,103
9749,103,0.794055630349309,id86237981,right_ankle,1.09040784835815,1,1,9750,103
18177,105,0.269988398879355,id86237981,left_wrist,1.1580011844635,-2,-2,18175,105
18176,107,0.387500035557519,id86237981,left_hip,1.11717796325684,-1,-3,18175,105
18175,106,0.752253388594287,id86237981,left_ankle,1.09108901023865,0,-1,18175,105
18173,105,0.800138424074625,id86237981,right_ankle,1.09040784835815,2,2,18175,105
17550,108,0.308497584130514,id86237981,left_wrist,1.1580011844635,-4,-5,17546,107
17547,108,0.37201752698792,id86237981,left_hip,1.11717796325684,-1,-2,17546,107
17546,107,0.746421884692596,id86237981,left_ankle,1.09108901023865,0,0,17546,107
17546,106,0.798022013917841,id86237981,right_ankle,1.09040784835815,0,1,17546,107
7980,105,0.24698743492017,id86237981,left_wrist,1.1580011844635,-1,-2,7979,104
7982,103,0.347684010002294,id86237981,left_hip,1.11717796325684,-3,-2,7979,104
7979,105,0.819077209148003,id86237981,left_ankle,1.09108901023865,0,-1,7979,104
7978,105,0.78555688129108,id86237981,right_ankle,1.09040784835815,1,0,7979,104
15876,105,0.281753019132006,id86237981,left_wrist,1.1580011844635,-3,-2,15873,106
15877,105,0.360247603280085,id86237981,left_hip,1.11717796325684,-4,-3,15873,106
15874,105,0.70630591353523,id86237981,left_ankle,1.09108901023865,-1,0,15873,106
15874,104,0.781290004512883,id86237981,right_ankle,1.09040784835815,-1,1,15873,106
19539,106,0.349208630813942,id86237981,left_wrist,1.1580011844635,-3,-2,19536,107
19538,106,0.400707571128583,id86237981,left_hip,1.11717796325684,-2,-1,19536,107
19536,108,0.777120604326939,id86237981,left_ankle,1.09108901023865,0,-1,19536,107
19536,104,0.738287365185907,id86237981,right_ankle,1.09040784835815,0,3,19536,107
8582,121,0.136637345171648,idf5e3678b,left_wrist,1.03319811820984,9,-4,8591,108
8591,108,0.311631642837773,idf5e3678b,left_hip,1.04713487625122,0,0,8591,108
8590,109,0.625043202927856,idf5e3678b,left_ankle,1.02644300460815,1,0,8591,108
8590,106,0.732909499811897,idf5e3678b,right_ankle,1.0176260471344,1,3,8591,108
14151,110,0.15692786836966,idf5e3678b,left_wrist,1.03319811820984,-9,-11,14142,108
14144,107,0.310602527319134,idf5e3678b,left_hip,1.04713487625122,-2,-1,14142,108
14143,108,0.67449103658352,idf5e3678b,left_ankle,1.02644300460815,-1,-1,14142,108
14143,108,0.642331898212864,idf5e3678b,right_ankle,1.0176260471344,-1,-1,14142,108
7940,106,0.123840262514396,idf5e3678b,left_wrist,1.03319811820984,8,10,7948,108
7948,108,0.313599437853996,idf5e3678b,left_hip,1.04713487625122,0,0,7948,108
7947,108,0.65508653487974,idf5e3678b,left_ankle,1.02644300460815,1,1,7948,108
7946,110,0.696975969756162,idf5e3678b,right_ankle,1.0176260471344,2,0,7948,108
6453,115,0.134017562912898,idf5e3678b,left_wrist,1.03319811820984,-5,-14,6448,106
6448,110,0.276987262139404,idf5e3678b,left_hip,1.04713487625122,0,-4,6448,106
6447,110,0.631973363516703,idf5e3678b,left_ankle,1.02644300460815,1,-3,6448,106
6448,109,0.632896034920821,idf5e3678b,right_ankle,1.0176260471344,0,-3,6448,106
14997,106,0.16566010610111,idf5e3678b,left_wrist,1.03319811820984,-7,-7,14990,106
14992,106,0.336926480536565,idf5e3678b,left_hip,1.04713487625122,-2,-2,14990,106
14991,106,0.689509501075097,idf5e3678b,left_ankle,1.02644300460815,-1,-1,14990,106
14989,105,0.743809245498327,idf5e3678b,right_ankle,1.0176260471344,1,2,14990,106
4038,108,0.160950248658106,idf5e3678b,left_wrist,1.03319811820984,-5,-3,4033,110
4035,109,0.309986166705609,idf5e3678b,left_hip,1.04713487625122,-2,-1,4033,110
4033,109,0.612869547745097,idf5e3678b,left_ankle,1.02644300460815,0,1,4033,110
4033,108,0.63699791029369,idf5e3678b,right_ankle,1.0176260471344,0,2,4033,110
14151,110,0.15692786836966,idf5e3678b,left_wrist,1.03319811820984,-9,-11,14142,108
14144,107,0.310602527319134,idf5e3678b,left_hip,1.04713487625122,-2,-1,14142,108
14143,108,0.67449103658352,idf5e3678b,left_ankle,1.02644300460815,-1,-1,14142,108
14143,108,0.642331898212864,idf5e3678b,right_ankle,1.0176260471344,-1,-1,14142,108
2485,114,0.169285678641493,idf5e3678b,left_wrist,1.03319811820984,-2,-3,2483,113
2483,114,0.265643490391172,idf5e3678b,left_hip,1.04713487625122,0,-1,2483,113
2481,115,0.601230330470084,idf5e3678b,left_ankle,1.02644300460815,2,0,2483,113
2484,113,0.660604377585401,idf5e3678b,right_ankle,1.0176260471344,-1,-1,2483,113
4908,111,0.158781853801889,idf5e3678b,left_wrist,1.03319811820984,-9,-8,4899,112
4901,111,0.289730247271402,idf5e3678b,left_hip,1.04713487625122,-2,-1,4899,112
4899,112,0.611098007608702,idf5e3678b,left_ankle,1.02644300460815,0,0,4899,112
4900,112,0.655102283806161,idf5e3678b,right_ankle,1.0176260471344,-1,-1,4899,112
